Date,BND,TIP,VTI,VXUS
2014-06-01,0.0008462337171677436,0.0002821432831510151,0.021992381960176832,0.007609752231998224
2014-07-01,-0.0026970459147305226,0.0017760262135850802,-0.015900393280153136,-0.006389149480337419
2014-08-01,0.01140407490744022,0.005958200882482778,0.04150813609659809,0.011621304776415764
2014-09-01,-0.005780403023581515,-0.0245700361299257,-0.025414124007255956,-0.055030571264388706
2014-10-01,0.007431985243281369,0.010713569681294999,0.032148212729496084,0.004486957502537026
2014-11-01,0.00817368465952617,0.0015919547935263623,0.024803100043972348,-0.005101635818502759
2014-12-01,-0.003941670620729254,-0.011036611332578716,-0.005628647666898967,-0.0465485683850555
2015-01-01,0.030839924460171142,0.03286573823965022,-0.022227664414874893,0.010944039206128187
2015-02-01,-0.015056359108439277,-0.01288655778911052,0.0574198733647755,0.05776765998213129
2015-03-01,0.005517331045096219,-0.00481816680700331,-0.01623548790607654,-0.017944315769376606
2015-04-01,-0.0035749303136282107,0.006778718641830217,0.010865633507018746,0.05128331780262485
2015-05-01,-0.0045942286021897205,-0.010055700076538332,0.012973745194392095,-0.009096070296440772
2015-06-01,-0.011220541550118646,-0.010246387569928905,-0.020949790900526843,-0.03748341450801984
2015-07-01,0.008801973749580805,0.0053546063219538365,0.021369921543430426,0.004941101722212071
2015-08-01,-0.002521148376525506,-0.009498732415271327,-0.060914920823516905,-0.07432537530707128
2015-09-01,0.008098842787352512,-0.007976227642160771,-0.034145502293937424,-0.043384632758209585
2015-10-01,0.000355058013504328,0.005213996627892348,0.08460459534902576,0.06792069269513523
2015-11-01,-0.003996938750949419,-0.0008821440059617602,0.006008047184699494,-0.013166219478047636
2015-12-01,-0.004585881431842576,-0.010108711652128566,-0.026779835403971775,-0.029266319976186894
2016-01-01,0.016983077298728277,0.015682224386386112,-0.05186716323896434,-0.047141210476603135
2016-02-01,0.006362288686638573,0.012208669376224224,-0.00010134957756069429,-0.024619049621247502
2016-03-01,0.008956544607142902,0.016672474491296718,0.06611040722326145,0.07980771210535287
2016-04-01,0.003946703804390772,0.002093335328165802,0.01129240658979147,0.024883548110212983
2016-05-01,4.0092900276844645e-05,-0.006441526666011499,0.017344260314342108,-0.009806050860612259
2016-06-01,0.020131775298234178,0.022166151452039706,-0.001676724875252722,-0.02112689647875221
2016-07-01,0.0060873709991855485,0.002287032239443265,0.04434776891474024,0.057999194173741664
2016-08-01,-0.0031415904757211566,-0.0029811812607647425,0.002063951704762035,0.004517617128248608
2016-09-01,0.0011209789023609584,0.00785219725024322,-0.002865826564924623,0.010920829578398905
2016-10-01,-0.009338013402211298,-0.0018121904638591646,-0.017152390194320133,-0.013353489707154997
2016-11-01,-0.025783683866200557,-0.020714844782646957,0.044907910554481845,-0.020081904884861612
2016-12-01,0.0007244923112221802,-0.0025559995256234647,0.013534960904658,0.01101813645866323
2017-01-01,0.0064060275168493774,0.011099216388417599,0.02491991995302656,0.04966192181429818
2017-02-01,0.004077253417080984,0.004116362813619601,0.03694894824222006,0.013402849854729615
2017-03-01,-0.00026270841212083784,0.0,-0.003940882564029913,0.026658194980629935
2017-04-01,0.007755615012394523,0.003139842135012394,0.01519210960366002,0.023827116960611905
2017-05-01,0.007189330562333396,-0.0015194134867484443,0.010113255058774584,0.029585316068516
2017-06-01,0.0004748804670628992,-0.008451545153522866,0.00484452582185968,-0.004405786712954662
2017-07-01,0.00406211228147324,0.00428712225809913,0.023495498107606094,0.044801491449488084
2017-08-01,0.01065072980609516,0.011048996804700728,0.0014984240712354602,0.00539839082117699
2017-09-01,-0.002625916174736509,-0.0071782174151067135,0.020003026759303877,0.01333091044317336
2017-10-01,-0.00020990303041013014,0.004013005709485817,0.026100663457196305,0.025811383075573513
2017-11-01,-0.0011318160352424833,-0.0006319673642857238,0.030302799268002056,0.006267888982085745
2017-12-01,0.0028579062813995915,0.005444779691062829,0.006674598187658143,0.011033867800372743
2018-01-01,-0.007769520937743968,-0.0027367849976526193,0.05747302997120496,0.06738045014382554
2018-02-01,-0.012536994780040889,-0.010520607581839259,-0.03759613821946961,-0.052447826071057246
2018-03-01,0.0069890497730236145,0.010283552300723642,-0.023596876946016754,-0.006325733962236124
2018-04-01,-0.00895431446572481,-0.00389140406292543,0.008574089466530488,0.007181604666170127
2018-05-01,0.007074008443076929,0.001431886166179952,0.027213183393819174,-0.016370092367818834
2018-06-01,-0.0005195376411526453,0.007933912451326242,0.0027848831497672144,-0.031854417242616395
2018-07-01,0.0020040297357857284,-0.006157015788743836,0.0375636073216854,0.03674779813398166
2018-08-01,0.0066059086626171215,0.006077035114743667,0.034323245137791725,-0.023972666646703944
2018-09-01,-0.005461713885120845,-0.008967243576364026,-0.0027985576171810633,-0.002769790458286625
2018-10-01,-0.008577813492343545,-0.012691326020616955,-0.06968679786655829,-0.08105245642364067
2018-11-01,0.006193893241962289,0.004867987510540406,0.020135739757385807,0.01680854195905601
2018-12-01,0.01622578234216654,0.0030353972562797704,-0.09706395058772177,-0.05955007218664854
2019-01-01,0.01614700233594113,0.01739971165128984,0.09177744988817937,0.08822056495964281
2019-02-01,-0.00337159000059295,-0.0017107032968599611,0.03558806612069221,0.016325704295618637
2019-03-01,0.019559055799562852,0.01975126237162894,0.008713312586166921,0.004451392382508246
2019-04-01,-0.000405391440900682,0.002210906254825451,0.04486945857591196,0.031064498519824735
2019-05-01,0.018319471169017332,0.01720754738573871,-0.06449889593675973,-0.05418055453918369
2019-06-01,0.01253051532230054,0.0022185110083412507,0.06681361724110668,0.0455893652478061
2019-07-01,0.0015080870145058878,0.0033972463798501717,0.017896515812635627,-0.008552508458399277
2019-08-01,0.027701228742372574,0.02635184625802789,-0.020826507074777734,-0.021663298577179857
2019-09-01,-0.00556073246806954,-0.009237930449664034,0.013150840690459464,0.021352029189031008
2019-10-01,0.0031637494530838417,-0.001477185413303661,0.02573789891263112,0.040224836169617584
2019-11-01,-0.0004487950756782988,0.004449940638832084,0.03787769209143277,0.009919528791956456
2019-12-01,-0.0029188048884148943,0.0018050474543822581,0.02249735981137646,0.03206074778542711
2020-01-01,0.024259491085199203,0.02323107219410403,0.004807730708915159,-0.022965332109196157
2020-02-01,0.01449922277358806,0.008147106011284988,-0.0799903141609637,-0.0659853282091245
2020-03-01,-0.01414214377788292,-0.016529754486858894,-0.14311344258692194,-0.16497507950849588
2020-04-01,0.02735591900311518,0.028748121927349324,0.13695165031378953,0.07906555535939508
2020-05-01,0.006927231135737566,0.005540491231534883,0.0539632481350667,0.050055330772531104
2020-06-01,0.006778862792985674,0.012338632322167031,0.018346031724112866,0.03712276790457847
2020-07-01,0.014628614183074262,0.023252252155304687,0.06224680127799509,0.0468265402863024
2020-08-01,-0.009361349904393412,0.00889885649294131,0.07104871323071094,0.04432752097945003
2020-09-01,-0.0009376190187273536,-0.003780051700982945,-0.03931641249340401,-0.024495155255711776
2020-10-01,-0.0055345412531283555,-0.010039738204891901,-0.015472091227658025,-0.016767899675043663
2020-11-01,0.012111458756165039,0.012841406670025535,0.1180312107405761,0.12615244218036747
2020-12-01,-0.001669245592460511,0.012299976564124293,0.042528309323307756,0.04808366607113945
2021-01-01,-0.0037282323400590345,0.0039012791046899586,0.0007092372899180077,0.01240252031434319
2021-02-01,-0.017041904631401428,-0.01687658170270978,0.031393221873692756,0.023047269607956
2021-03-01,-0.012626145806473255,-0.0026224202514513184,0.03303682321317525,0.01620765303427385
2021-04-01,0.00788724209361269,0.011872481594533912,0.05386562847788223,0.030269316803405166
2021-05-01,0.002271434375422876,0.008553244812635752,0.004560004035029319,0.030726149588216956
2021-06-01,0.008938900940925532,0.005957828004111265,0.021688230185194612,-0.011141101769778006
2021-07-01,0.011719386538769028,0.025542585439121357,0.02048666157023815,-0.0034299377308402157
2021-08-01,-0.001923728930976032,-0.0010813433286432916,0.02858530855805963,0.014628807087090356
2021-09-01,-0.010129990469481931,-0.008763264511853719,-0.0476477479011872,-0.03991508589052073
2021-10-01,0.0007431654455187786,0.014690466276128245,0.07024155804079113,0.03442204547219152
2021-11-01,0.0019928050874851166,0.011115028620555467,-0.014604858104314777,-0.04256307649351043
2021-12-01,-0.006283773159748152,-0.002602183522823376,0.03422591062870883,0.02022153608464916
2022-01-01,-0.015970364936975012,-0.01314061309817871,-0.05722990604209699,-0.013550690820552824
2022-02-01,-0.013011598489992005,0.0050576467063263575,-0.024866610436640513,-0.028492885328433415
2022-03-01,-0.027447233108569224,-0.017111946557630597,0.02938909695738734,-0.004499201289641652
2022-04-01,-0.04060650096674845,-0.02634342593674055,-0.08848243696260394,-0.0633874398005223
2022-05-01,0.008942352448386703,-0.011259417444048903,-0.0025137353705795284,0.015216698905435644
2022-06-01,-0.01669859397238882,-0.03481217657133384,-0.08596623585314844,-0.08993119374867042
2022-07-01,0.023767674535316807,0.04999211610827903,0.09783929006709213,0.048434300064733815
2022-08-01,-0.02798499009177402,-0.03173590985002139,-0.03728483303099994,-0.044868333564433316
2022-09-01,-0.04192714288573007,-0.070020583161294,-0.09614222034598618,-0.10412983447681046
2022-10-01,-0.01167250721635027,0.027171129481262657,0.08571774700422807,0.0399375839937004
2022-11-01,0.036523739771194386,0.0183285765321608,0.0516928274689783,0.13036106115987267
2022-12-01,-0.010351018183845317,-0.017537201246349055,-0.06306958240658944,-0.03327097361214271
2023-01-01,0.03792536348295816,0.025296918886760666,0.07440541604371753,0.1001052372001956
2023-02-01,-0.028968649441502015,-0.013529716721197071,-0.02401794923251399,-0.04269683137831726
2023-03-01,0.02685693003699785,0.028643480832483137,0.022955129074135217,0.026017362659428
2023-04-01,0.005673773881216704,-0.0006351738804540874,0.014845925848824937,0.021198470644196776
2023-05-01,-0.011588911442112049,-0.015929403973580003,0.00426567873961603,-0.03502228646790784
2023-06-01,-0.00236787834974328,-0.0011201507762405027,0.06323005057168718,0.03316136902744837
2023-07-01,-0.0011567541726231756,-0.0013884817652056736,0.04059083542913178,0.05013622331732659
2023-08-01,-0.0067374828228864425,-0.0055143171063661844,-0.01931253091457963,-0.04394091628250385
2023-09-01,-0.024857738738922053,-0.020134241692159494,-0.05148708255811396,-0.03913833404109357
2023-10-01,-0.015223366739319677,-0.005842931758537673,-0.0228902358034776,-0.028484045922130052
2023-11-01,0.04519355132780878,0.024938843955323087,0.0941534844039782,0.0823665237193354
2023-12-01,0.03273842539723981,0.026378167498088745,0.04843992439054001,0.03536973119495013
2024-01-01,0.004063221565685726,0.005796988061355313,0.015509930848590203,-0.0023071286291664883
2024-02-01,-0.016478281111935278,-0.010477482917326975,0.052987042037796694,0.029138174039335274
2024-03-01,0.008589075379842548,0.006465475704310331,0.02898085856357424,0.028483779115306307
2024-04-01,-0.02425656095577089,-0.017502994919380344,-0.04007804930459291,-0.019549623841614627
2024-05-01,0.016749017949630796,0.011699077223025656,0.04758444824158237,0.04023770435689511
2024-06-01,0.0087783274485711,0.007365051048850768,0.027146285317507513,-0.01583168574580973
2024-07-01,0.02353094856624871,0.020061161609795874,0.02252898145956239,0.03442338265011191
2024-08-01,0.014537305205993833,0.010513820624289405,0.02131572515855895,0.024078919187059622
2024-09-01,0.013172960912465337,0.016321853722800927,0.017170626470479844,0.02161903315555813
2024-10-01,-0.02446137768660228,-0.0192826999761605,-0.004460225838110565,-0.04054970090835697
2024-11-01,0.0105024201358479,0.0052650771598174995,0.06700320701730633,-0.0022635239426900267
2024-12-01,-0.01990301757892332,-0.019514458222789632,-0.03351552313089068,-0.04504947798480252
2025-01-01,0.012313804061995226,0.016988741261814155,0.03364663605817486,0.051436497565439554
2025-02-01,0.018247183130430944,0.021572097256771228,-0.018888163591278317,0.018548873149077938
2025-03-01,0.00039886024496627037,0.006797180879267284,-0.0618514633200713,0.000805793731931459
2025-04-01,0.003664768300272625,-0.005130907335314516,-0.0038599129111575037,0.03142148347480944
2025-05-01,-0.0066862470347814895,-0.004777477479601666,0.0625321561257759,0.04823058034038907
2025-06-01,0.015077350059754968,0.011760096022584987,0.048468281175220174,0.03211817731766731
2025-07-01,-0.0025504070887231167,-0.0008666694292611687,0.025988315588492572,-0.0018152528361049525
2025-08-01,0.011424869155346018,0.017190123471519936,0.023513198268792168,0.04235424514559094
2025-09-01,0.011066176303368813,0.002863881530997814,0.031332512832422665,0.02928399245818447
2025-10-01,0.006136801749049736,0.005209104944288168,0.02493347958022074,0.020911768985391266
2025-11-01,0.0058870436688518435,0.0007041487290659898,0.0026533868067888378,0.004153881422197303
2025-12-01,-0.006243230453104598,-0.008921453970335946,-0.003092445961592971,0.006672006704975919
