Date,BND,SPY,TIP,VXUS
2023-04-01,66.67953491210938,401.34503173828125,100.98860931396484,51.03757858276367
2023-05-01,65.90679168701172,403.19775390625,99.37992095947266,49.250125885009766
2023-06-01,65.750732421875,427.7359619140625,99.26860046386719,50.88332748413086
2023-07-01,65.67467498779297,443.37799072265625,99.13076782226562,53.434425354003906
2023-08-01,65.23219299316406,436.17230224609375,98.5841293334961,51.08646774291992
2023-09-01,63.61066818237305,414.0222473144531,96.59921264648438,49.08702850341797
2023-10-01,62.64229965209961,406.463134765625,96.0347900390625,47.6888313293457
2023-11-01,65.47332763671875,443.59100341796875,98.4297866821289,51.61679458618164
2023-12-01,67.6168212890625,461.9702453613281,101.02618408203125,53.442466735839844
2024-01-01,67.89156341552734,471.2306823730469,101.61183166503906,53.31916809082031
2024-02-01,66.7728271484375,495.82269287109375,100.54719543457031,54.8727912902832
2024-03-01,67.34634399414062,510.4510192871094,101.19728088378906,56.43577575683594
2024-04-01,65.71275329589844,491.3919372558594,99.426025390625,55.33247756958008
2024-05-01,66.8133773803711,516.2464599609375,100.58921813964844,57.558929443359375
2024-06-01,67.39988708496094,532.740966796875,101.33006286621094,56.647674560546875
2024-07-01,68.98587036132812,540.9314575195312,103.36286163330078,58.597679138183594
2024-08-01,69.98873901367188,553.5707397460938,104.44960021972656,60.00864791870117
2024-09-01,70.91069793701172,563.4697875976562,106.15441131591797,61.30597686767578
2024-10-01,69.1761245727539,560.1546020507812,104.10746765136719,58.820037841796875
2024-11-01,69.90264129638672,593.5586547851562,104.65560150146484,58.68689727783203
2024-12-01,68.51136779785156,577.3343505859375,102.6133041381836,56.04308319091797
2025-01-01,69.3550033569336,594.8347778320312,104.35657501220703,58.925743103027344
2025-02-01,70.62053680419922,587.2835083007812,106.6077651977539,60.01874923706055
2025-03-01,70.6487045288086,552.8972778320312,107.3323974609375,60.06711196899414
2025-04-01,70.9076156616211,549.7523193359375,106.78168487548828,61.95450973510742
2025-05-01,70.43350982666016,584.3014526367188,106.27153778076172,64.94261169433594
2025-06-01,71.4954605102539,612.5156860351562,107.52130126953125,67.02845001220703
2025-07-01,71.31311798095703,628.475341796875,107.42811584472656,66.90677642822266
2025-08-01,72.12786102294922,641.3713989257812,109.27481842041016,69.74056243896484
2025-09-01,72.92604064941406,662.380859375,109.5877685546875,71.78284454345703
2025-10-01,73.37357330322266,680.050537109375,110.15862274169922,73.28395080566406
2025-11-01,73.80552673339844,681.3765869140625,110.23619079589844,73.58836364746094
2025-12-01,73.34474182128906,679.910888671875,109.25272369384766,74.079345703125
